setup_id,platform,type,timestamp,model,step,duration,rating
32,iOS,setup_step,2018-08-05 02:58:31.475+00,router,speed_test_results,74.53462899,
32,iOS,setup_step,2018-08-05 02:59:39.26+00,router,setup_complete,142.319369,
32,iOS,setup_step,2018-08-05 02:58:39.608+00,router,setting_up,82.66768801,
32,iOS,setup_step,2018-08-05 02:59:18.766+00,router,setup_request,121.825404,
32,iOS,setup_rating,2018-08-05 02:59:53.536+00,router,controller_survey,,5
33,,setup_step,2018-08-05 03:07:38.499+00,router,setup_complete,,
34,iOS,setup_step,2018-08-05 03:34:54.142+00,router,speed_test_results,65.988554,
34,iOS,setup_step,2018-08-05 03:34:58.96+00,router,review,70.80650496,
34,iOS,setup_step,2018-08-05 03:34:05.192+00,router,device_name,17.03835797,
34,iOS,setup_step,2018-08-05 03:35:01.943+00,router,setting_up,73.78891897,
34,iOS,setup_step,2018-08-05 03:33:54.395+00,router,setup_start,6.23940897,
34,iOS,setup_step,2018-08-05 03:34:08.765+00,router,selected_account,20.61138105,
34,iOS,setup_step,2018-08-05 03:34:58.966+00,router,wait_firmware_download,70.81200004,
34,iOS,setup_step,2018-08-05 03:34:52.127+00,router,speed_test,63.97239506,
34,iOS,setup_step,2018-08-05 03:35:37.075+00,router,setup_request,108.921542,
34,iOS,setup_step,2018-08-05 03:34:12.396+00,router,network_settings,24.24223006,
34,iOS,setup_step,2018-08-05 03:34:14.642+00,router,update_schedule,26.48696601,
34,iOS,setup_step,2018-08-05 03:37:15.267+00,router,controller_survey,207.112569,
34,iOS,setup_step,2018-08-05 03:37:06.146+00,router,setup_complete,197.992053,
35,,setup_step,2018-08-05 03:46:03.358+00,router,setup_start,,
35,,setup_step,2018-08-05 03:46:05.245+00,router,device_name,29.345,
35,,setup_error,2018-08-05 03:46:45.171+00,router,,44.921,
35,,setup_step,2018-08-05 03:47:32.456+00,router,selected_account,,
35,,setup_step,2018-08-05 03:46:29.514+00,router,credentials,,
35,,setup_step,2018-08-05 03:48:09.011+00,router,speed_test_results,,
35,,setup_step,2018-08-05 03:47:32.43+00,router,update_schedule,,
35,,setup_step,2018-08-05 03:48:26.99+00,router,setup_request,,
35,,setup_step,2018-08-05 03:47:34.584+00,router,network_settings,,
35,,setup_step,2018-08-05 03:47:36.523+00,router,starting_speed_test,,
35,,setup_step,2018-08-05 03:47:42.579+00,router,speed_test,,
35,,setup_step,2018-08-05 03:48:23.188+00,router,review,,
35,,setup_step,2018-08-05 03:48:44.568+00,router,setup_complete,,
35,,setup_rating,2018-08-05 03:48:52.785+00,router,controller_survey,,5
36,,setup_step,2018-08-05 03:53:10.076+00,router,network_settings,36.399,
36,,setup_step,2018-08-05 03:52:44.451+00,router,setup_start,,
36,,setup_step,2018-08-05 03:53:06.067+00,router,selected_account,31.097,
36,,setup_step,2018-08-05 03:52:40.108+00,router,device_name,22.438,
36,,setup_step,2018-08-05 03:52:57.383+00,router,credentials,30.874,
36,,setup_step,2018-08-05 03:53:11.371+00,router,update_schedule,41.944,
36,,setup_step,2018-08-05 03:53:06.038+00,router,update_schedule,35.115,
36,,setup_step,2018-08-05 03:53:16.918+00,router,network_settings,45.108,
36,,setup_step,2018-08-05 03:53:24.527+00,router,speed_test,76.235,
36,,setup_step,2018-08-05 03:53:20.094+00,router,starting_speed_test,49.335,
36,,setup_step,2018-08-05 03:53:51.427+00,router,speed_test_results,82.426,
36,,setup_step,2018-08-05 03:53:57.337+00,router,review,158.606,
36,,setup_step,2018-08-05 03:55:13.569+00,router,setup_request,158.393,
36,,setup_step,2018-08-05 03:55:39.553+00,router,setup_complete,174.522,
37,,setup_step,2018-08-05 03:55:10.781+00,router,setup_start,,
38,,setup_step,2018-08-05 04:05:29.768+00,router,setup_start,,
39,,setup_step,2018-08-05 04:14:30.947+00,router,device_name,131.109,
39,,setup_step,2018-08-05 04:16:36.819+00,router,credentials,136.176,
39,,setup_step,2018-08-05 04:14:29.843+00,router,setup_start,,
39,,setup_step,2018-08-05 04:16:46.762+00,router,starting_speed_test,145.995,
39,,setup_step,2018-08-05 04:16:42.109+00,router,update_schedule,139.491,
39,,setup_step,2018-08-05 04:16:42.118+00,router,selected_account,136.423,
39,,setup_step,2018-08-05 04:17:56.861+00,router,setup_complete,206.995,
39,,setup_step,2018-08-05 04:17:36.542+00,router,setup_request,190.614,
39,,setup_step,2018-08-05 04:17:30.299+00,router,review,190.817,
39,,setup_step,2018-08-05 04:16:45.201+00,router,network_settings,141.059,
39,,setup_rating,2018-08-05 04:18:35.521+00,router,controller_survey,,5
39,,setup_step,2018-08-05 04:16:51.937+00,router,speed_test,172.435,
39,,setup_step,2018-08-05 04:17:18.37+00,router,speed_test_results,184.594,
40,iOS,setup_step,2018-08-05 04:42:43.537+00,router,network_settings,164.199877,
40,iOS,setup_step,2018-08-05 04:40:13.572+00,router,device_name,14.23538506,
40,iOS,setup_step,2018-08-05 04:40:41.441+00,router,selected_account,42.10423303,
40,iOS,setup_step,2018-08-05 04:40:43.62+00,router,network_settings,44.28273809,
40,iOS,setup_step,2018-08-05 04:40:06.722+00,router,setup_start,7.384586096,
40,iOS,setup_step,2018-08-05 04:42:45.058+00,router,update_schedule,165.7207221,
40,iOS,setup_step,2018-08-05 04:43:22.126+00,router,speed_test,202.7884951,
40,iOS,setup_step,2018-08-05 04:42:41.049+00,router,selected_account,161.7121861,
40,iOS,setup_step,2018-08-05 04:43:30.214+00,router,review,210.8761411,
40,iOS,setup_step,2018-08-05 04:43:30.221+00,router,wait_firmware_download,210.8840491,
40,iOS,setup_step,2018-08-05 04:44:14.466+00,router,setup_complete,255.128731,
40,iOS,setup_step,2018-08-05 04:43:27.143+00,router,speed_test_results,207.805843,
40,iOS,setup_step,2018-08-05 04:44:10.49+00,router,setup_request,251.153252,
40,iOS,setup_step,2018-08-05 04:43:34.291+00,router,setting_up,214.953297,
40,iOS,setup_rating,2018-08-05 04:44:30.791+00,router,controller_survey,,5
40,iOS,setup_step,2018-08-05 04:44:33.001+00,router,controller_survey,273.663239,
41,iOS,setup_step,2018-08-05 05:22:41.408+00,router,device_name,18.35604596,
41,iOS,setup_step,2018-08-05 05:22:49.591+00,router,selected_account,26.538481,
41,iOS,setup_step,2018-08-05 05:22:26.797+00,router,setup_start,3.744515061,
41,iOS,setup_step,2018-08-05 05:24:10.412+00,router,setup_request,107.360146,
41,iOS,setup_rating,2018-08-05 05:24:23.046+00,router,controller_survey,,5
41,iOS,setup_step,2018-08-05 05:24:25.177+00,router,controller_survey,122.123975,
41,iOS,setup_step,2018-08-05 05:22:53.097+00,router,network_settings,30.04444003,
41,iOS,setup_step,2018-08-05 05:22:56.047+00,router,update_schedule,32.99494505,
41,iOS,setup_step,2018-08-05 05:23:31.738+00,router,speed_test_results,68.68543398,
41,iOS,setup_step,2018-08-05 05:23:29.646+00,router,speed_test,66.59386802,
41,iOS,setup_step,2018-08-05 05:24:14.991+00,router,setup_complete,111.938102,
41,iOS,setup_step,2018-08-05 05:23:33.902+00,router,review,70.84923697,
41,iOS,setup_step,2018-08-05 05:23:33.907+00,router,wait_firmware_download,70.85477698,
41,iOS,setup_step,2018-08-05 05:23:35.804+00,router,setting_up,72.75155807,
42,iOS,setup_error,2018-08-05 05:46:56.413+00,router,setup_start,18.76166403,
42,iOS,setup_step,2018-08-05 05:47:43.748+00,router,setup_start,66.125646,
43,iOS,setup_step,2018-08-05 05:47:59.067+00,router,setup_start,9.203634977,
43,iOS,setup_step,2018-08-05 05:49:18.156+00,router,setting_up,88.29074502,
43,iOS,setup_step,2018-08-05 05:48:14.57+00,router,device_name,24.70551705,
43,iOS,setup_step,2018-08-05 05:48:18.877+00,router,user_type,29.01313806,
43,iOS,setup_step,2018-08-05 05:47:59.026+00,router,setup_start,9.160755038,
43,iOS,setup_step,2018-08-05 05:49:01.808+00,router,speed_test,71.94310904,
43,iOS,setup_step,2018-08-05 05:48:27.815+00,router,update_schedule,37.95034397,
43,iOS,setup_step,2018-08-05 05:49:13.35+00,router,speed_test_results,83.48543799,
43,iOS,setup_step,2018-08-05 05:48:25.917+00,router,network_settings,36.05272496,
43,iOS,setup_step,2018-08-05 05:49:15.613+00,router,review,85.74813902,
43,iOS,setup_step,2018-08-05 05:49:55.051+00,router,setup_complete,125.186766,
43,iOS,setup_step,2018-08-05 05:49:15.622+00,router,wait_firmware_download,85.75744998,
43,iOS,setup_step,2018-08-05 05:48:22.13+00,router,selected_account,32.26584005,
43,iOS,setup_step,2018-08-05 05:49:55.045+00,router,setup_request,125.181236,
43,iOS,setup_step,2018-08-05 05:50:33.07+00,router,controller_survey,163.205433,
44,,setup_error,2018-08-05 06:21:30.495+00,router,,95.93,
44,,setup_error,2018-08-05 06:21:56.162+00,router,,,
44,,setup_error,2018-08-05 06:22:04.036+00,router,,,
44,,setup_error,2018-08-05 06:21:47.504+00,router,,,
44,,setup_error,2018-08-05 06:21:51.905+00,router,,,
44,,setup_error,2018-08-05 06:21:59.984+00,router,,,
44,iOS,setup_step,2018-08-05 06:21:23.876+00,router,speed_test_results,95.66302991,
44,iOS,setup_step,2018-08-05 06:20:28.454+00,router,selected_account,40.24175096,
44,iOS,setup_step,2018-08-05 06:19:54.132+00,router,setup_start,5.919524908,
44,iOS,setup_step,2018-08-05 06:19:54.084+00,router,setup_start,5.870412946,
44,iOS,setup_error,2018-08-05 06:22:04.56+00,router,setting_up,136.346025,
44,iOS,setup_step,2018-08-05 06:21:28.065+00,router,setting_up,99.85139894,
44,iOS,setup_step,2018-08-05 06:20:01.305+00,router,device_name,13.091995,
44,iOS,setup_error,2018-08-05 06:21:56.727+00,router,setting_up,128.5136169,
44,iOS,setup_error,2018-08-05 06:22:00.707+00,router,setting_up,132.494748,
44,iOS,setup_step,2018-08-05 06:20:19.947+00,router,user_type,31.73388398,
44,iOS,setup_step,2018-08-05 06:22:08.8+00,router,setup_request,140.587806,
44,iOS,setup_step,2018-08-05 06:21:25.192+00,router,review,96.97980297,
44,iOS,setup_error,2018-08-05 06:21:48.221+00,router,setting_up,120.007394,
44,iOS,setup_step,2018-08-05 06:20:30.958+00,router,network_settings,42.74628294,
44,iOS,setup_error,2018-08-05 06:21:30.947+00,router,setting_up,102.731691,
44,iOS,setup_step,2018-08-05 06:21:25.204+00,router,wait_firmware_download,96.99176896,
44,iOS,setup_error,2018-08-05 06:21:52.812+00,router,setting_up,124.5982419,
44,iOS,setup_step,2018-08-05 06:20:40.736+00,router,update_schedule,52.52388692,
44,iOS,setup_step,2018-08-05 06:21:20.121+00,router,speed_test,91.907686,
45,Android,setup_step,2018-08-05 06:26:19.315+00,router,setup_type,51,
45,Android,setup_step,2018-08-05 06:26:11.963+00,router,network_settings,44,
45,Android,setup_step,2018-08-05 06:26:39.222+00,router,setup_type,71,
45,Android,setup_step,2018-08-05 06:27:25.207+00,router,wait_firmware_download,117,
45,Android,setup_step,2018-08-05 06:26:03.781+00,router,credentials,35,
45,Android,setup_step,2018-08-05 06:26:06.708+00,router,device_name,18,
45,Android,setup_step,2018-08-05 06:26:40.358+00,router,network_settings,72,
45,Android,setup_step,2018-08-05 06:26:48.081+00,router,setup_start,0,
45,Android,setup_step,2018-08-05 06:27:11.287+00,router,speed_test,103,
45,Android,setup_step,2018-08-05 06:26:47.831+00,router,update_schedule,79,
45,Android,setup_step,2018-08-05 06:27:23.482+00,router,speed_test_results,115,
45,Android,setup_step,2018-08-05 06:27:41.799+00,router,wait_firmware_upgrade,133,
45,Android,setup_step,2018-08-05 06:27:44.246+00,router,wait_bootup,136,
45,Android,setup_step,2018-08-05 06:27:25.119+00,router,review,117,
45,Android,setup_error,2018-08-05 06:26:05.752+00,router,credentials,1.60188E+12,
45,Android,setup_step,2018-08-05 06:26:10.217+00,router,setup_type,42,
45,Android,setup_step,2018-08-05 06:26:24.184+00,router,network_settings,56,
45,Android,setup_step,2018-08-05 06:27:41.791+00,router,setup_request,133,
45,Android,setup_step,2018-08-05 06:27:50.615+00,router,setup_complete,142,
46,iOS,setup_error,2018-08-05 06:14:34.516+00,router,setup_start,22.821172,
46,iOS,setup_step,2018-08-05 06:14:41.753+00,router,setup_start,30.06892598,
47,iOS,setup_step,2018-08-05 06:44:44.96+00,router,setup_start,5.483428955,
47,iOS,setup_step,2018-08-05 06:44:53.659+00,router,network_settings,14.18265796,
47,iOS,setup_step,2018-08-05 06:44:51.414+00,router,device_name,11.93712795,
47,iOS,setup_step,2018-08-05 06:44:53.041+00,router,selected_account,13.56465006,
47,iOS,setup_step,2018-08-05 06:44:44.934+00,router,setup_start,5.45689404,
47,iOS,setup_step,2018-08-05 06:44:54.818+00,router,update_schedule,15.34118402,
47,iOS,setup_step,2018-08-05 06:45:34.806+00,router,speed_test,55.32982504,
47,iOS,setup_step,2018-08-05 06:44:57.867+00,router,network_settings,18.39013696,
47,iOS,setup_step,2018-08-05 06:44:58.85+00,router,update_schedule,19.37292898,
47,iOS,setup_step,2018-08-05 06:45:38.521+00,router,review,59.04439104,
47,iOS,setup_step,2018-08-05 06:45:38.526+00,router,wait_firmware_download,59.04969895,
47,iOS,setup_step,2018-08-05 06:45:40.846+00,router,setting_up,61.36953795,
47,iOS,setup_step,2018-08-05 06:45:36.282+00,router,speed_test_results,56.80575597,
47,iOS,setup_step,2018-08-05 06:46:17.892+00,router,setup_request,98.41616595,
47,iOS,setup_rating,2018-08-05 06:49:57.626+00,router,controller_survey,,4
47,iOS,setup_step,2018-08-05 06:46:17.895+00,router,setup_complete,98.41870701,
47,iOS,setup_step,2018-08-05 06:49:59.847+00,router,controller_survey,320.3705389,
47,iOS,setup_step,2018-08-05 06:44:52.684+00,router,user_type,13.20733595,
48,,setup_step,2018-08-05 06:54:32.84+00,router,setup_start,,
49,,setup_step,2018-08-05 07:24:36.495+00,router,setup_start,,
50,Android,setup_step,2018-08-05 07:31:06.604+00,router,setup_start,0,
50,Android,setup_step,2018-08-05 07:31:15.311+00,router,device_name,8,
50,Android,setup_step,2018-08-05 07:31:28.092+00,router,selected_account,21,
50,Android,setup_step,2018-08-05 07:31:58.145+00,router,speed_test,51,
50,Android,setup_step,2018-08-05 07:31:24.224+00,router,selected_account,17,
50,Android,setup_step,2018-08-05 07:31:32.124+00,router,network_settings,25,
50,Android,setup_step,2018-08-05 07:31:35.377+00,router,update_schedule,28,
50,Android,setup_step,2018-08-05 07:32:20.423+00,router,review,73,
50,Android,setup_step,2018-08-05 07:32:20.456+00,router,wait_firmware_download,73,
50,Android,setup_step,2018-08-05 07:32:36.575+00,router,wait_firmware_upgrade,89,
50,Android,setup_step,2018-08-05 07:32:37.597+00,router,wait_bootup,90,
50,Android,setup_step,2018-08-05 07:32:41.873+00,router,setup_complete,95,
50,Android,setup_step,2018-08-05 07:32:00.47+00,router,speed_test_results,53,
50,Android,setup_step,2018-08-05 07:32:36.567+00,router,setup_request,89,
51,,setup_step,2018-08-05 07:33:45.626+00,router,setup_start,,
52,,setup_rating,2018-08-05 07:39:19.471+00,router,controller_survey,,5
52,,setup_step,2018-08-05 07:37:32.808+00,router,device_name,13.326,
52,,setup_step,2018-08-05 07:38:03.083+00,router,starting_speed_test,34.512,
52,,setup_step,2018-08-05 07:38:36.111+00,router,review,66.205,
52,,setup_step,2018-08-05 07:38:01.548+00,router,network_settings,30.306,
52,,setup_step,2018-08-05 07:37:35.961+00,router,setup_start,,
52,,setup_step,2018-08-05 07:37:59.228+00,router,selected_account,26.539,
52,,setup_step,2018-08-05 07:37:46.067+00,router,credentials,26.281,
52,,setup_step,2018-08-05 07:37:59.165+00,router,update_schedule,28.788,
52,,setup_step,2018-08-05 07:38:38.922+00,router,setup_request,65.925,
52,,setup_step,2018-08-05 07:38:07.486+00,router,speed_test,60.639,
52,,setup_step,2018-08-05 07:38:33.611+00,router,speed_test_results,63.409,
52,,setup_step,2018-08-05 07:38:55.956+00,router,setup_complete,79.922,
53,,setup_step,2018-08-05 07:41:24.954+00,router,setup_start,,
54,,setup_step,2018-08-05 07:58:54.341+00,router,setup_start,,
54,,setup_step,2018-08-05 07:59:34.655+00,router,selected_account,45.003,
54,,setup_step,2018-08-05 07:59:36.802+00,router,network_settings,50.534,
54,,setup_step,2018-08-05 07:59:40.248+00,router,starting_speed_test,55.133,
54,,setup_step,2018-08-05 07:58:57.924+00,router,device_name,30.846,
54,,setup_step,2018-08-05 08:00:34.481+00,router,setup_request,104.562,
54,,setup_step,2018-08-05 07:59:20.544+00,router,credentials,44.707,
54,,setup_step,2018-08-05 07:59:34.636+00,router,update_schedule,47.076,
54,,setup_step,2018-08-05 07:59:45.079+00,router,speed_test,81.618,
54,,setup_step,2018-08-05 08:00:11.566+00,router,speed_test_results,87.493,
54,,setup_step,2018-08-05 08:00:52.276+00,router,setup_complete,118.726,
54,,setup_step,2018-08-05 08:00:17.065+00,router,review,104.772,
55,,setup_step,2018-08-05 08:17:25.835+00,router,setup_start,,
55,,setup_step,2018-08-05 08:19:01.045+00,router,review,102.022,
55,,setup_step,2018-08-05 08:19:21.732+00,router,setup_complete,116.077,
55,,setup_rating,2018-08-05 08:19:44.285+00,router,controller_survey,,5
56,,setup_step,2018-08-05 08:37:50.956+00,router,setup_start,,
57,Android,setup_step,2018-08-05 09:17:21.375+00,router,setup_start,0,
57,Android,setup_step,2018-08-05 09:17:40.862+00,router,network_settings,19,
57,Android,setup_step,2018-08-05 09:17:40.019+00,router,setup_type,18,
57,Android,setup_step,2018-08-05 09:17:42.661+00,router,update_schedule,21,
57,Android,setup_step,2018-08-05 09:17:46.541+00,router,speed_test_results,25,
57,Android,setup_step,2018-08-05 09:17:52.067+00,router,review,30,
57,Android,setup_step,2018-08-05 09:17:36.29+00,router,device_name,14,
57,Android,setup_step,2018-08-05 09:17:37.968+00,router,selected_account,16,
57,Android,setup_step,2018-08-05 09:17:45.89+00,router,speed_test,24,
57,Android,setup_step,2018-08-05 09:17:50.913+00,router,set_location,29,
57,Android,setup_step,2018-08-05 09:17:52.107+00,router,wait_firmware_download,30,
57,Android,setup_step,2018-08-05 09:18:07.19+00,router,wait_firmware_upgrade,45,
57,Android,setup_step,2018-08-05 09:18:11.449+00,router,setup_complete,50,
57,Android,setup_step,2018-08-05 09:18:07.187+00,router,setup_request,45,
57,Android,setup_step,2018-08-05 09:18:08.361+00,router,wait_bootup,46,
58,,setup_step,2018-08-05 09:57:23.72+00,router,starting_speed_test,40.296,
58,,setup_step,2018-08-05 09:56:51.47+00,router,setup_start,,
58,,setup_step,2018-08-05 09:56:52.947+00,router,device_name,15.782,
58,,setup_step,2018-08-05 09:57:10.166+00,router,update_schedule,29.7,
58,,setup_step,2018-08-05 09:57:55.921+00,router,speed_test_results,,
58,,setup_step,2018-08-05 09:58:15.097+00,router,setup_request,,
58,,setup_step,2018-08-05 09:57:10.188+00,router,selected_account,22.5,
58,,setup_step,2018-08-05 09:57:17.381+00,router,network_settings,36.031,
58,,setup_step,2018-08-05 09:57:03.431+00,router,credentials,22.277,
58,,setup_step,2018-08-05 09:57:28.189+00,router,speed_test,,
58,,setup_step,2018-08-05 09:58:02.56+00,router,review,,
